problem_id,original,direct_0,direct_1,direct_2,direct_3,direct_4,direct_5,direct_6,direct_7,top8,rank_order,top1_index,top1
leetcode_3239_minimum-number-of-operations-to-make-x-and-y-equal,,3394.670959999998,3610.103781,3614.6107100000004,3619.443533999999,3644.9349209999996,3539.5997560000005,3743.520798,3483.2680449999993,3394.670959999998,"['direct_0', 'direct_7', 'direct_5', 'direct_1', 'direct_2', 'direct_3', 'direct_4', 'direct_6']",direct_4,3644.9349209999996
leetcode_3240_maximum-number-that-sum-of-the-prices-is-less-than-or-equal-to-k,3577.832780999999,3460.040362,3431.4046369999996,3506.7215930000007,3395.0244510000007,3603.5066880000004,3719.6623139999997,3567.3142430000003,3541.003707000001,3395.0244510000007,"['direct_3', 'direct_1', 'direct_0', 'direct_2', 'direct_7', 'direct_6', 'direct_4', 'direct_5']",direct_3,3395.0244510000007
leetcode_3241_divide-array-into-arrays-with-max-difference,3733.2339569999986,3543.3174460000005,3437.9792979999997,3557.5800310000013,3539.164523999999,3541.102712000001,3471.092446000001,3536.222176,3553.034927999998,3437.9792979999997,"['direct_1', 'direct_5', 'direct_6', 'direct_3', 'direct_4', 'direct_0', 'direct_7', 'direct_2']",direct_6,3536.222176
leetcode_3242_count-elements-with-maximum-frequency,3307.3978330000004,3530.3862919999997,3508.17633,3557.726009,3716.0396189999997,3501.5963840000013,3273.604469,3471.3821239999997,3493.171943,3273.604469,"['direct_5', 'direct_6', 'direct_7', 'direct_4', 'direct_1', 'direct_0', 'direct_2', 'direct_3']",direct_2,3557.726009
leetcode_3243_count-the-number-of-powerful-integers,3542.333295,3558.6524299999996,3640.325022000001,3435.742220999999,3660.646231,3471.488253999999,3421.737440000001,3466.3962710000005,,3421.737440000001,"['direct_5', 'direct_2', 'direct_6', 'direct_4', 'direct_0', 'direct_1', 'direct_3']",direct_3,3660.646231
leetcode_3244_minimize-length-of-array-using-operations,3515.764322,3374.1586439999996,3624.2948579999984,3608.154525,3444.89212,3532.7664340000006,3366.089847999999,3316.608773999999,3461.991018,3316.608773999999,"['direct_6', 'direct_5', 'direct_0', 'direct_3', 'direct_7', 'direct_4', 'direct_2', 'direct_1']",direct_2,3608.154525
leetcode_3245_find-beautiful-indices-in-the-given-array-i,3501.366488000001,3430.860423999999,3412.125839,3561.695032,3413.7050960000006,3456.2997000000005,3589.136774,3509.2292889999994,3526.6353799999997,3412.125839,"['direct_1', 'direct_3', 'direct_0', 'direct_4', 'direct_6', 'direct_7', 'direct_2', 'direct_5']",direct_3,3413.7050960000006
leetcode_3246_check-if-bitwise-or-has-trailing-zeros,3609.7060229999997,3511.6920029999997,3323.298421000001,3495.905470999999,3615.9032350000007,3406.678563,3560.264106999999,3376.897936,3547.959102,3323.298421000001,"['direct_1', 'direct_6', 'direct_4', 'direct_2', 'direct_0', 'direct_7', 'direct_5', 'direct_3']",direct_4,3406.678563
leetcode_3248_count-the-number-of-incremovable-subarrays-ii,3458.694364,3499.3800410000003,3557.110764999999,3454.412176,3580.3929510000007,3369.3863039999997,3638.2447709999997,3629.5065249999993,3579.2204429999997,3369.3863039999997,"['direct_4', 'direct_2', 'direct_0', 'direct_1', 'direct_7', 'direct_3', 'direct_6', 'direct_5']",direct_0,3499.3800410000003
leetcode_3250_maximum-square-area-by-removing-fences-from-a-field,4077.2518150000005,4097.295755,3981.099451,3908.384229999999,4137.142944000001,4034.0146040000013,4086.24513,4148.248993,4165.063505999999,3908.384229999999,"['direct_2', 'direct_1', 'direct_4', 'direct_5', 'direct_0', 'direct_3', 'direct_6', 'direct_7']",direct_5,4086.24513
leetcode_3252_count-the-number-of-incremovable-subarrays-i,3440.999065999999,3555.1472460000014,3536.1116080000006,3448.3253949999976,3461.181956,3539.9470380000007,3691.2967160000007,3422.558778,3588.916382000001,3422.558778,"['direct_6', 'direct_2', 'direct_3', 'direct_1', 'direct_4', 'direct_0', 'direct_7', 'direct_5']",direct_0,3555.1472460000014
leetcode_3262_find-polygon-with-the-largest-perimeter,3517.350424999999,3389.1062679999995,3417.9912809999996,3585.1442529999986,3555.6934490000003,3572.5158199999996,3549.9888450000008,3562.1394490000007,3531.861431999999,3389.1062679999995,"['direct_0', 'direct_1', 'direct_7', 'direct_5', 'direct_3', 'direct_6', 'direct_4', 'direct_2']",direct_3,3555.6934490000003
leetcode_3263_divide-an-array-into-subarrays-with-minimum-cost-i,3559.2696690000002,3538.0343199999993,3564.6451479999987,3533.3629570000003,3566.85243,3381.969767,3516.6515660000014,3483.3601379999986,3431.599303,3381.969767,"['direct_4', 'direct_7', 'direct_6', 'direct_5', 'direct_2', 'direct_0', 'direct_1', 'direct_3']",direct_1,3564.6451479999987
leetcode_3264_maximum-points-after-enemy-battles,3684.0674659999995,3535.128372,3405.900911,3555.9830460000003,3564.4449340000006,,3799.040352000001,,3519.481756999999,3405.900911,"['direct_1', 'direct_7', 'direct_0', 'direct_2', 'direct_3', 'direct_5']",direct_5,3799.040352000001
leetcode_3265_maximum-good-subarray-sum,3435.799115,3540.881033,3665.4749259999985,3524.490692,3536.105344,3664.020301,3527.686144999999,3392.167041000001,3670.0961530000004,3392.167041000001,"['direct_6', 'direct_2', 'direct_5', 'direct_3', 'direct_0', 'direct_4', 'direct_1', 'direct_7']",direct_4,3664.020301
leetcode_3266_find-longest-special-substring-that-occurs-thrice-ii,3562.252247,3614.8946970000006,3600.036774999999,3532.119930000001,3396.0835979999993,3575.3009270000002,3491.4445909999995,3380.337636,3446.150498000001,3380.337636,"['direct_6', 'direct_3', 'direct_7', 'direct_5', 'direct_2', 'direct_4', 'direct_1', 'direct_0']",direct_0,3614.8946970000006
leetcode_3267_find-longest-special-substring-that-occurs-thrice-i,3593.865858,3518.4274179999998,,3600.624396,3510.9474880000002,3445.9464,,3620.274057,3630.913952000001,3445.9464,"['direct_4', 'direct_3', 'direct_0', 'direct_2', 'direct_6', 'direct_7']",direct_7,3630.913952000001
leetcode_3269_number-of-subarrays-that-match-a-pattern-i,3623.1153330000006,3397.589522,3507.4802000000004,3517.5144220000006,3514.379562,3450.931591,3412.996493000001,3477.5234340000006,3590.003938999999,3397.589522,"['direct_0', 'direct_5', 'direct_4', 'direct_6', 'direct_1', 'direct_3', 'direct_2', 'direct_7']",direct_5,3412.996493000001
leetcode_3270_minimum-moves-to-capture-the-queen,3385.4775510000004,3445.1411410000005,3553.584618,3405.737668999999,3647.688566000001,3693.6974530000007,3590.4892650000006,3522.3732919999993,3327.1200240000016,3327.1200240000016,"['direct_7', 'direct_2', 'direct_0', 'direct_6', 'direct_1', 'direct_5', 'direct_3', 'direct_4']",direct_5,3590.4892650000006
leetcode_3271_count-the-number-of-houses-at-a-certain-distance-i,3401.859516999998,3701.4155259999993,3578.7979700000014,3617.110208999999,3491.4795139999997,3347.2477320000003,3472.74153,3754.239936,3471.8555330000013,3347.2477320000003,"['direct_4', 'direct_7', 'direct_5', 'direct_3', 'direct_1', 'direct_2', 'direct_0', 'direct_6']",direct_5,3472.74153
leetcode_3275_minimum-number-of-pushes-to-type-word-i,3462.783621,3519.851371999999,3526.8031259999993,3461.664799,3553.186414,3527.312528,3545.440527999999,3405.5071290000005,3479.8993029999997,3405.5071290000005,"['direct_6', 'direct_2', 'direct_7', 'direct_0', 'direct_1', 'direct_4', 'direct_5', 'direct_3']",direct_3,3553.186414
leetcode_3276_minimum-number-of-pushes-to-type-word-ii,3634.7142260000005,3638.585600000001,3574.682134999998,3549.5432410000008,3570.24941,3375.1366869999997,3627.909858,3412.409448,3482.1992849999992,3375.1366869999997,"['direct_4', 'direct_6', 'direct_7', 'direct_2', 'direct_3', 'direct_1', 'direct_5', 'direct_0']",direct_3,3570.24941
leetcode_3277_find-the-number-of-ways-to-place-people-ii,3511.380691999999,3411.9843599999986,3367.685365,3496.623646,3547.7983660000004,3635.8046620000005,3457.5826810000003,3497.1098919999995,3565.5538730000007,3367.685365,"['direct_1', 'direct_0', 'direct_5', 'direct_2', 'direct_6', 'direct_3', 'direct_7', 'direct_4']",direct_3,3547.7983660000004
leetcode_3278_find-the-number-of-ways-to-place-people-i,3454.130863,3537.816237000001,3440.914327,3485.634295999999,,3596.9300399999997,,3481.886217,3654.6772119999996,3440.914327,"['direct_1', 'direct_6', 'direct_2', 'direct_0', 'direct_4', 'direct_7']",direct_0,3537.816237000001
leetcode_3279_alice-and-bob-playing-flower-game,3445.160859,3542.1121769999995,3474.722649000002,3371.256094000002,3338.9953709999995,3591.0265279999985,3672.222529999999,3534.2315909999998,3667.522139999999,3338.9953709999995,"['direct_3', 'direct_2', 'direct_1', 'direct_6', 'direct_0', 'direct_4', 'direct_7', 'direct_5']",direct_5,3672.222529999999
leetcode_3289_earliest-second-to-mark-indices-ii,3533.8154910000007,,,,,3425.2610210000007,,,,3425.2610210000007,['direct_4'],direct_4,3425.2610210000007
leetcode_3291_find-if-array-can-be-sorted,3579.200253000001,3588.853238,3477.809256000001,3455.8268540000004,3473.9150049999994,3605.4292880000016,3724.714789,3447.5975989999997,3400.7843629999998,3400.7843629999998,"['direct_7', 'direct_6', 'direct_2', 'direct_3', 'direct_1', 'direct_0', 'direct_4', 'direct_5']",direct_5,3724.714789
leetcode_3292_earliest-second-to-mark-indices-i,3598.2315580000004,3501.9128670000005,3560.4565020000005,3444.2404570000017,3491.194417999999,3479.2509830000013,3449.683196,3534.7231339999994,3775.7727720000003,3444.2404570000017,"['direct_2', 'direct_5', 'direct_4', 'direct_3', 'direct_0', 'direct_6', 'direct_1', 'direct_7']",direct_2,3444.2404570000017
leetcode_3296_minimum-time-to-revert-word-to-initial-state-ii,3457.9108029999998,3642.710824,3466.876477999999,3511.737285,3608.7683049999987,3379.1862120000014,3663.492070999999,3499.64478,3560.7166390000007,3379.1862120000014,"['direct_4', 'direct_1', 'direct_6', 'direct_2', 'direct_7', 'direct_3', 'direct_0', 'direct_5']",direct_6,3499.64478
leetcode_3297_minimum-time-to-revert-word-to-initial-state-i,3519.389053000001,3426.3495279999993,3476.6830339999983,3622.272886999999,3467.474110000001,3447.617643,3518.4503309999986,3582.3137589999997,3506.3936179999996,3426.3495279999993,"['direct_0', 'direct_4', 'direct_3', 'direct_1', 'direct_7', 'direct_5', 'direct_6', 'direct_2']",direct_5,3518.4503309999986
leetcode_3298_maximize-consecutive-elements-in-an-array-after-modification,3653.7760119999994,3621.2329370000007,3625.1415409999995,3458.968094,3621.9125280000003,3675.878151,3719.0530960000006,,3603.9414560000005,3458.968094,"['direct_2', 'direct_7', 'direct_0', 'direct_3', 'direct_1', 'direct_4', 'direct_5']",direct_4,3675.878151
leetcode_3303_find-beautiful-indices-in-the-given-array-ii,3618.4669040000013,3505.552232999999,3694.4392929999995,3495.9115800000013,3614.110233000001,3560.4743709999993,3510.5908280000003,3536.564713,3524.2160180000005,3495.9115800000013,"['direct_2', 'direct_0', 'direct_5', 'direct_7', 'direct_6', 'direct_4', 'direct_3', 'direct_1']",direct_4,3560.4743709999993
leetcode_3305_count-prefix-and-suffix-pairs-ii,3579.8073170000007,3388.4753650000007,3491.4081770000007,3553.106608,3459.771247000001,3576.050515000002,3374.0533280000013,3646.38767,3509.3800099999994,3374.0533280000013,"['direct_5', 'direct_0', 'direct_3', 'direct_1', 'direct_7', 'direct_2', 'direct_4', 'direct_6']",direct_6,3646.38767
leetcode_3306_mark-elements-on-array-by-performing-queries,3436.396189,3575.546104,3555.673565999998,3758.6874510000002,3634.0457519999986,3554.7429619999994,3383.4989860000005,3706.8266990000006,3481.0323040000026,3383.4989860000005,"['direct_5', 'direct_7', 'direct_4', 'direct_1', 'direct_0', 'direct_3', 'direct_6', 'direct_2']",direct_2,3758.6874510000002
leetcode_3308_apply-operations-to-make-string-empty,3571.4609260000007,3511.900268,3560.838337999998,3484.36304,3398.3653579999987,3631.961373999998,3587.479140999998,3437.1221,3586.104171000002,3398.3653579999987,"['direct_3', 'direct_6', 'direct_2', 'direct_0', 'direct_1', 'direct_7', 'direct_5', 'direct_4']",direct_7,3586.104171000002
leetcode_3309_count-prefix-and-suffix-pairs-i,3504.7884270000004,3461.952445000001,3638.22103,3592.29147,3518.678645,3429.3857210000006,3525.2048459999987,3608.0660430000016,3483.940539,3429.3857210000006,"['direct_4', 'direct_0', 'direct_7', 'direct_3', 'direct_5', 'direct_2', 'direct_6', 'direct_1']",direct_2,3592.29147
leetcode_3310_count-the-number-of-houses-at-a-certain-distance-ii,3699.982811,3675.076904,,3443.422652999999,3651.4525530000005,3498.2045409999987,,,,3443.422652999999,"['direct_2', 'direct_4', 'direct_3', 'direct_0']",direct_4,3498.2045409999987
leetcode_3311_ant-on-the-boundary,3536.354288,3425.6076349999994,3363.5672760000016,3459.487565,3605.7091310000023,3507.520757,3612.1091900000006,3687.1402180000005,3497.333322,3363.5672760000016,"['direct_1', 'direct_0', 'direct_2', 'direct_7', 'direct_4', 'direct_3', 'direct_5', 'direct_6']",direct_6,3687.1402180000005
leetcode_3312_number-of-changing-keys,3512.143434,3599.769150999999,3462.595479,3389.413498,3462.598801999998,3546.5247779999986,3551.3075689999987,3380.008245999999,3545.82726,3380.008245999999,"['direct_6', 'direct_2', 'direct_1', 'direct_3', 'direct_7', 'direct_4', 'direct_5', 'direct_0']",direct_0,3599.769150999999
leetcode_3313_maximum-strength-of-k-disjoint-subarrays,3583.722241000002,3604.045575000001,3399.6748770000004,3422.843762000001,3527.9453429999994,3366.3921670000004,3552.6818040000003,3385.3391579999993,3483.550588000001,3366.3921670000004,"['direct_4', 'direct_6', 'direct_1', 'direct_2', 'direct_7', 'direct_3', 'direct_5', 'direct_0']",direct_2,3422.843762000001
leetcode_3314_most-frequent-prime,3701.819781999999,3589.0065789999994,3719.1679139999997,3703.7371540000004,3547.346292,3612.287647999999,3573.941368,3457.615271000001,3633.6996269999986,3457.615271000001,"['direct_6', 'direct_3', 'direct_5', 'direct_0', 'direct_4', 'direct_7', 'direct_2', 'direct_1']",direct_3,3547.346292
leetcode_3316_find-the-sum-of-subsequence-powers,3809.4932080000003,8566.120588000003,5717.833448999999,6002.675511,5615.636558000001,,5757.23789,8444.079294,6466.323250000001,5615.636558000001,"['direct_3', 'direct_1', 'direct_5', 'direct_2', 'direct_7', 'direct_6', 'direct_0']",direct_5,5757.23789
leetcode_3317_maximum-palindromes-after-operations,3509.3794730000004,3550.1173269999995,3529.6245260000023,3554.7275019999997,3659.00481,3579.778776999999,3704.1593849999995,3420.3330430000015,3615.065169999999,3420.3330430000015,"['direct_6', 'direct_1', 'direct_0', 'direct_2', 'direct_4', 'direct_7', 'direct_3', 'direct_5']",direct_2,3554.7275019999997
leetcode_3318_maximum-number-of-operations-with-the-same-score-ii,3532.838896,,,,,3515.6405249999993,,,,3515.6405249999993,['direct_4'],direct_4,3515.6405249999993
leetcode_3320_maximum-number-of-operations-with-the-same-score-i,3449.2463789999993,3435.3254509999997,3511.1964550000002,3594.131543000001,3494.6792009999995,3534.233577,3561.6213180000004,3425.2172370000003,3714.3106189999994,3425.2172370000003,"['direct_6', 'direct_0', 'direct_3', 'direct_1', 'direct_4', 'direct_5', 'direct_2', 'direct_7']",direct_7,3714.3106189999994
leetcode_3321_type-of-triangle,3573.082717,3437.1469850000003,3451.7518759999994,3544.4381410000015,3397.0878979999998,3507.7063890000013,3466.9078739999995,3392.5062890000017,3730.5469949999997,3392.5062890000017,"['direct_6', 'direct_3', 'direct_0', 'direct_1', 'direct_5', 'direct_4', 'direct_2', 'direct_7']",direct_7,3730.5469949999997
leetcode_3324_split-the-array,3408.4650939999997,3653.0617499999994,3569.346126000001,3673.019794,3520.7758759999997,3598.540592,3498.5715959999998,3516.6958910000003,3488.534468000001,3488.534468000001,"['direct_7', 'direct_5', 'direct_6', 'direct_3', 'direct_1', 'direct_4', 'direct_0', 'direct_2']",direct_3,3520.7758759999997
leetcode_3325_find-the-largest-area-of-square-inside-two-rectangles,3527.668909000001,3563.613126,3570.2583469999995,3736.832353,3488.2730329999995,3746.7482970000015,3537.093449000002,3467.3232850000018,3479.4667889999996,3467.3232850000018,"['direct_6', 'direct_7', 'direct_3', 'direct_5', 'direct_0', 'direct_1', 'direct_2', 'direct_4']",direct_2,3736.832353
leetcode_3326_count-pairs-of-connectable-servers-in-a-weighted-tree-network,3653.891056,3660.704752999999,3666.1291069999984,,3505.451938000001,3644.107202000001,3614.5183799999995,3511.2421109999996,3603.488288000001,3505.451938000001,"['direct_3', 'direct_6', 'direct_7', 'direct_5', 'direct_4', 'direct_0', 'direct_1']",direct_1,3666.1291069999984
leetcode_3327_minimum-moves-to-pick-k-ones,3514.2306550000008,,,,,,,,,,[],direct_6,
leetcode_3328_apply-operations-to-make-sum-of-array-greater-than-or-equal-to-k,3557.557774,3535.985057,3635.449214000001,3478.5569549999996,3386.693528999999,3568.778332,3494.3503900000014,3593.866612,3554.600078000001,3386.693528999999,"['direct_3', 'direct_2', 'direct_5', 'direct_0', 'direct_7', 'direct_4', 'direct_6', 'direct_1']",direct_2,3478.5569549999996
leetcode_3330_modify-the-matrix,3654.478016,3453.6114750000006,3476.480117999999,3596.009215000001,3419.227501999999,3423.0516229999994,3412.658463999999,3512.4141400000003,3494.637369000001,3412.658463999999,"['direct_5', 'direct_3', 'direct_4', 'direct_0', 'direct_1', 'direct_7', 'direct_6', 'direct_2']",direct_3,3419.227501999999
leetcode_3331_minimum-operations-to-exceed-threshold-value-i,3445.5449159999994,3516.9355649999993,3540.005644,3403.729387,3485.801515,3482.8194100000005,3555.9909420000013,3547.1621599999994,3334.614165000001,3334.614165000001,"['direct_7', 'direct_2', 'direct_4', 'direct_3', 'direct_0', 'direct_1', 'direct_6', 'direct_5']",direct_1,3540.005644
leetcode_3334_apple-redistribution-into-boxes,3533.3750370000002,3545.9308300000007,3545.4390089999997,3549.702058,3626.2987950000006,3512.618314999999,3475.572539,3530.095533,3560.8568700000005,3475.572539,"['direct_5', 'direct_4', 'direct_6', 'direct_1', 'direct_0', 'direct_2', 'direct_7', 'direct_3']",direct_1,3545.4390089999997
leetcode_3335_minimum-operations-to-write-the-letter-y-on-a-grid,3722.1535179999996,3575.9491909999997,3699.634171,3515.300620999999,3581.986585999999,3420.794615,3338.7252690000005,3450.9277529999995,3661.7416129999992,3338.7252690000005,"['direct_5', 'direct_4', 'direct_6', 'direct_2', 'direct_0', 'direct_3', 'direct_7', 'direct_1']",direct_2,3515.300620999999
leetcode_3336_water-bottles-ii,3688.1020790000007,3688.0426929999985,3623.5595529999996,3636.2504530000015,3325.3791089999995,3541.509587000001,3548.57674,3572.0007729999998,3516.6759289999995,3325.3791089999995,"['direct_3', 'direct_7', 'direct_4', 'direct_5', 'direct_6', 'direct_1', 'direct_2', 'direct_0']",direct_7,3516.6759289999995
leetcode_3337_count-substrings-starting-and-ending-with-given-character,3577.342134000001,3435.2606840000008,3528.693828,3451.4535849999997,3443.7718849999997,3548.5528299999996,3333.345559,3416.855153,3438.775804,3333.345559,"['direct_5', 'direct_6', 'direct_0', 'direct_7', 'direct_3', 'direct_2', 'direct_1', 'direct_4']",direct_5,3333.345559
leetcode_3338_count-submatrices-with-top-left-element-and-sum-less-than-k,3506.951292,3485.5275279999996,3575.4403979999993,3637.984811,3601.029418999999,3545.149778,3358.6995609999994,3641.509945,3573.6865810000004,3358.6995609999994,"['direct_5', 'direct_0', 'direct_4', 'direct_7', 'direct_1', 'direct_3', 'direct_2', 'direct_6']",direct_0,3485.5275279999996
leetcode_3344_minimize-manhattan-distances,3710.712424000001,3482.310499,3604.364467999999,3577.510657,,3564.121211999999,3640.8471839999997,3415.481290000001,3763.580294,3415.481290000001,"['direct_6', 'direct_0', 'direct_4', 'direct_2', 'direct_1', 'direct_5', 'direct_7']",direct_7,3763.580294
leetcode_3345_find-the-sum-of-the-power-of-all-subsequences,3519.8100050000016,3536.4936880000014,3420.7302110000005,3740.233625,3450.492967000002,3551.404521,3438.666513,3658.3516749999994,3649.023613,3420.7302110000005,"['direct_1', 'direct_5', 'direct_3', 'direct_0', 'direct_4', 'direct_7', 'direct_6', 'direct_2']",direct_1,3420.7302110000005
leetcode_3346_lexicographically-smallest-string-after-operations-with-constraint,3583.2173530000014,3599.6870640000016,3560.836966,3681.1539399999997,3569.0335139999997,3486.752398999998,3675.137222999999,3513.5856140000005,3534.439689,3486.752398999998,"['direct_4', 'direct_6', 'direct_7', 'direct_1', 'direct_3', 'direct_0', 'direct_5', 'direct_2']",direct_3,3569.0335139999997
leetcode_3347_distribute-elements-into-two-arrays-i,3554.517002000002,3442.3458469999987,3584.083887,3457.7618670000015,3477.486194000002,3531.3929859999994,3413.2653460000006,3596.634227000001,3515.217465,3413.2653460000006,"['direct_5', 'direct_0', 'direct_2', 'direct_3', 'direct_7', 'direct_4', 'direct_1', 'direct_6']",direct_3,3477.486194000002
leetcode_3348_minimum-cost-walk-in-weighted-graph,3305.406925,3556.9091710000002,3437.156395000001,3493.0421430000006,3548.7090499999986,3619.0014659999983,3613.901597,3643.9950960000006,3498.638435,3437.156395000001,"['direct_1', 'direct_2', 'direct_7', 'direct_3', 'direct_0', 'direct_5', 'direct_4', 'direct_6']",direct_6,3643.9950960000006
leetcode_3349_maximum-length-substring-with-two-occurrences,3571.0703879999996,3556.9510879999984,3539.1606190000007,3456.406713,3508.7984270000015,3495.842877,3436.105497,3410.627636,3639.984679999999,3410.627636,"['direct_6', 'direct_5', 'direct_2', 'direct_4', 'direct_3', 'direct_1', 'direct_0', 'direct_7']",direct_7,3639.984679999999
leetcode_3350_distribute-elements-into-two-arrays-ii,3621.1611829999997,3674.572325,3461.1072189999995,3398.485514000001,3409.760912,3558.109856999999,3606.599376000001,3401.9633850000005,3587.717246,3398.485514000001,"['direct_2', 'direct_6', 'direct_3', 'direct_1', 'direct_4', 'direct_7', 'direct_5', 'direct_0']",direct_2,3398.485514000001
leetcode_3353_existence-of-a-substring-in-a-string-and-its-reverse,,3499.8159600000013,3556.333030999999,3867.2895660000004,3699.599481,3455.507887999999,3604.163157000002,3460.311464,3393.4856520000003,3393.4856520000003,"['direct_7', 'direct_4', 'direct_6', 'direct_0', 'direct_1', 'direct_5', 'direct_3', 'direct_2']",direct_5,3604.163157000002
leetcode_3354_replace-question-marks-in-string-to-minimize-its-value,3757.061381,3590.740238999999,3462.5427350000004,3616.636525,3701.7725269999996,3575.5429729999973,3510.958045,3544.0007109999997,3700.160084,3462.5427350000004,"['direct_1', 'direct_5', 'direct_6', 'direct_4', 'direct_0', 'direct_2', 'direct_7', 'direct_3']",direct_1,3462.5427350000004
leetcode_3355_minimum-levels-to-gain-more-points,3516.1263160000008,3650.371125999999,3605.488242999999,3591.835110999999,3727.7448790000003,3819.529547,3612.704992,3683.1262770000008,3659.1703430000007,3591.835110999999,"['direct_2', 'direct_1', 'direct_5', 'direct_0', 'direct_7', 'direct_6', 'direct_3', 'direct_4']",direct_5,3612.704992
leetcode_3356_shortest-uncommon-substring-in-an-array,3505.7671249999994,3591.5783869999996,3529.036970999999,3358.42976,3469.051721000001,3616.7488359999998,3566.637032,3700.939261000002,3646.009362000001,3358.42976,"['direct_2', 'direct_3', 'direct_1', 'direct_5', 'direct_0', 'direct_4', 'direct_7', 'direct_6']",direct_4,3616.7488359999998
leetcode_3360_minimum-deletions-to-make-string-k-special,3496.192199,3344.3093610000005,3425.8366919999994,3494.875993,3703.862106000001,3641.943801000001,3454.348888999999,3507.9496909999984,3661.8893129999988,3344.3093610000005,"['direct_0', 'direct_1', 'direct_5', 'direct_2', 'direct_6', 'direct_4', 'direct_7', 'direct_3']",direct_7,3661.8893129999988
leetcode_3361_latest-time-you-can-obtain-after-replacing-characters,3626.735773999999,3609.7662670000004,3538.5597470000007,3533.538320999998,3570.2990730000006,3539.726069999999,3344.3800579999997,3394.996837,3674.413939000001,3344.3800579999997,"['direct_5', 'direct_6', 'direct_2', 'direct_1', 'direct_4', 'direct_3', 'direct_0', 'direct_7']",direct_0,3609.7662670000004
leetcode_3362_find-the-median-of-the-uniqueness-array,3688.561921,3576.7535179999986,3696.3518530000006,3803.6650280000017,3728.509052,3875.311983,3645.2738319999994,3737.7435889999992,3790.5250590000014,3576.7535179999986,"['direct_0', 'direct_5', 'direct_1', 'direct_3', 'direct_6', 'direct_7', 'direct_2', 'direct_4']",direct_1,3696.3518530000006
leetcode_3363_most-frequent-ids,3692.708955,3508.8524870000015,3697.4913510000006,3593.891724000001,3526.4577060000006,3577.73735,3527.831314,3460.5483380000005,3456.215965000001,3456.215965000001,"['direct_7', 'direct_6', 'direct_0', 'direct_3', 'direct_5', 'direct_4', 'direct_2', 'direct_1']",direct_6,3460.5483380000005
leetcode_3364_minimum-sum-of-values-by-dividing-array,3629.546814,3378.7948080000006,3427.9578710000005,,3368.484381000002,3697.224199,,3584.3543400000003,3578.455863999999,3368.484381000002,"['direct_3', 'direct_0', 'direct_1', 'direct_7', 'direct_6', 'direct_4']",direct_2,
leetcode_3367_find-the-sum-of-encrypted-integers,3592.784028,3484.8023720000015,3424.9249919999997,3432.48756,3514.7155020000005,3581.726901999999,3683.248872,3620.015964,3553.1486040000004,3424.9249919999997,"['direct_1', 'direct_2', 'direct_0', 'direct_3', 'direct_7', 'direct_4', 'direct_6', 'direct_5']",direct_4,3581.726901999999
leetcode_3371_harshad-number,3624.3515529999995,3588.3088180000004,3388.3809630000014,3528.0667969999995,3460.567406,3594.783577999999,3489.4733359999996,3479.172366999999,3543.798830999999,3388.3809630000014,"['direct_1', 'direct_3', 'direct_6', 'direct_5', 'direct_2', 'direct_7', 'direct_0', 'direct_4']",direct_2,3528.0667969999995
leetcode_3372_longest-strictly-increasing-or-strictly-decreasing-subarray,3749.661443000001,3635.7290090000015,3673.210031,3578.4106370000004,3467.744215999999,3507.847894999999,3578.246926,3632.676763000001,3481.0756569999994,3467.744215999999,"['direct_3', 'direct_7', 'direct_4', 'direct_5', 'direct_2', 'direct_6', 'direct_0', 'direct_1']",direct_4,3507.847894999999
leetcode_3373_maximum-prime-difference,3627.5784970000004,3570.7070529999996,3516.4226049999993,3577.7510150000003,3595.6394869999995,3662.9499619999997,3596.8659300000004,3692.1625249999997,3570.846473,3516.4226049999993,"['direct_1', 'direct_0', 'direct_7', 'direct_2', 'direct_3', 'direct_5', 'direct_4', 'direct_6']",direct_1,3516.4226049999993
leetcode_3374_count-alternating-subarrays,3786.175224,3638.855308,3582.6778880000006,3821.3315229999994,3679.6516100000003,3748.5923889999995,3588.6315250000002,3701.006938,3715.1422299999995,3582.6778880000006,"['direct_1', 'direct_5', 'direct_0', 'direct_3', 'direct_6', 'direct_7', 'direct_4', 'direct_2']",direct_6,3701.006938
leetcode_3375_kth-smallest-amount-with-single-denomination-combination,3618.829236000002,3638.619875999999,3564.384145,3539.064320000001,3566.711208999999,3689.559228999999,3574.3292050000005,3436.9352110000004,3560.8682349999995,3436.9352110000004,"['direct_6', 'direct_2', 'direct_7', 'direct_1', 'direct_3', 'direct_5', 'direct_0', 'direct_4']",direct_5,3574.3292050000005
leetcode_3376_longest-common-suffix-queries,3553.963663999998,3388.436123,3514.4306210000004,3466.7587139999996,3529.190593,3649.571534999999,3751.4107679999984,3426.917432999999,3634.780227000001,3388.436123,"['direct_0', 'direct_6', 'direct_2', 'direct_1', 'direct_3', 'direct_7', 'direct_4', 'direct_5']",direct_0,3388.436123
leetcode_3379_score-of-a-string,3531.377929999999,3479.7009239999984,3403.7168890000003,3589.137591,3520.2066120000004,3386.480729,3631.363423000002,3519.4905590000008,3530.343969000001,3386.480729,"['direct_4', 'direct_1', 'direct_0', 'direct_6', 'direct_3', 'direct_7', 'direct_2', 'direct_5']",direct_5,3631.363423000002
