problem_id,best_direct,original,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,top8,rank_order
codechef_USELEC_elections,290.12988,267.7854499999999,322.60545200000007,351.68186199999997,249.695229,232.95963600000005,387.80448599999994,309.47825500000005,316.91633100000007,263.292769,232.95963600000005,"['rank_4', 'rank_3', 'rank_8', 'rank_6', 'rank_7', 'rank_1', 'rank_2', 'rank_5']"
codechef_VOLCANO_volcanic-eruption,,380.489821,,,,,,,,,,[]
codechef_WAPEN_time-penalty,308.804945,376.67127,253.42359300000004,361.402484,301.72410199999996,318.2073429999999,256.902954,344.15973999999994,279.73469,243.944499,243.944499,"['rank_8', 'rank_1', 'rank_5', 'rank_7', 'rank_3', 'rank_4', 'rank_6', 'rank_2']"
codechef_WECNITK_access-code-equality,296.546849,248.280644,293.23109999999997,254.41410299999998,303.6363359999999,277.083686,312.723305,291.24673799999994,257.995486,267.49930600000005,254.41410299999998,"['rank_2', 'rank_7', 'rank_8', 'rank_4', 'rank_6', 'rank_1', 'rank_3', 'rank_5']"
codechef_WHITEWALL_white-wall,3786.179264,3794.2124570000005,3587.3419510000003,,3537.415594,3548.0911340000002,,1169.9686339999996,3707.1218209999997,,1169.9686339999996,"['rank_6', 'rank_3', 'rank_4', 'rank_1', 'rank_7']"
codechef_WRAPGIFTS_christmas-gifts,369.458867,302.20171,356.964935,306.99645399999997,295.77905400000003,408.70156599999996,300.183944,295.79943799999995,295.453872,288.963307,288.963307,"['rank_8', 'rank_7', 'rank_3', 'rank_6', 'rank_5', 'rank_2', 'rank_1', 'rank_4']"
codechef_XLSL_clothing-store,,399.73838000000006,317.53757399999995,319.205967,,,,,,,317.53757399999995,"['rank_1', 'rank_2']"
codeforces_2093A_ideal-generator,401.0468230000001,376.8193040000001,351.986591,417.592607,368.49696600000004,282.14749200000006,319.504182,304.179972,316.077377,389.588491,282.14749200000006,"['rank_4', 'rank_6', 'rank_7', 'rank_5', 'rank_1', 'rank_3', 'rank_8', 'rank_2']"
codeforces_2095C_would-it-be-unrated?,,363.27038699999997,,,,,,,,,,[]
codeforces_2095D_where-am-i?,302.305658,389.01043300000003,277.59167300000007,,277.987186,298.132098,397.09460000000007,272.455503,336.4739349999999,279.617617,272.455503,"['rank_6', 'rank_1', 'rank_3', 'rank_8', 'rank_4', 'rank_7', 'rank_5']"
codeforces_2095F_⅓-оf-а-рrоblеm,315.435958,327.314272,242.266384,297.798994,452.97273499999994,453.760629,355.63103700000005,286.78185399999995,302.94695900000005,312.43335,242.266384,"['rank_1', 'rank_6', 'rank_2', 'rank_7', 'rank_8', 'rank_5', 'rank_3', 'rank_4']"
codeforces_2095I_mysterious-script,,356.60077799999993,,,,,,,,,,[]
codeforces_2098A_vadim's-collection,308.39771900000005,347.8482,264.759574,278.94721599999997,325.071991,346.7355619999999,288.379535,264.517933,336.71118,,264.517933,"['rank_6', 'rank_1', 'rank_2', 'rank_5', 'rank_3', 'rank_7', 'rank_4']"
codeforces_2103A_common-multiple,309.15015300000005,387.46624599999996,,336.18363,,,423.8416169999999,424.39473300000003,356.9185769999999,,336.18363,"['rank_2', 'rank_7', 'rank_5', 'rank_6']"
codeforces_2104A_three-decks,321.066959,361.391221,277.86173599999995,360.17110800000006,390.90898100000015,,298.004405,327.50081800000004,332.727499,,277.86173599999995,"['rank_1', 'rank_5', 'rank_6', 'rank_7', 'rank_2', 'rank_3']"
codeforces_2106A_dr.-tc,313.620764,286.134457,364.60597400000006,,280.98799599999995,226.43386700000002,312.094718,283.630223,,,226.43386700000002,"['rank_4', 'rank_3', 'rank_6', 'rank_5', 'rank_1']"
codeforces_2108A_permutation-warm-up,313.08936600000004,311.631265,266.166053,351.62391499999995,,286.96010699999994,7177.535173,,294.434537,5773.579932999998,266.166053,"['rank_1', 'rank_4', 'rank_7', 'rank_2', 'rank_8', 'rank_5']"
leetcode_3188_find-champion-i,760.843917,839.6725719999998,796.687622,832.915178,797.1018839999999,865.548624,,861.223668,827.3162659999998,877.8238389999999,796.687622,"['rank_1', 'rank_3', 'rank_7', 'rank_2', 'rank_6', 'rank_4', 'rank_8']"
leetcode_3190_minimum-operations-to-maximize-last-elements-in-arrays,834.0475739999999,785.8789889999999,832.3938760000001,,,,,,,,832.3938760000001,['rank_1']
leetcode_3191_maximum-score-after-applying-operations-on-a-tree,846.117133,953.7063839999998,808.607694,,,,817.8244629999999,821.5103009999998,,,808.607694,"['rank_1', 'rank_5', 'rank_6']"
leetcode_3192_maximum-xor-product,822.2021130000002,905.941887,849.8433499999999,905.446077,866.1796990000001,819.426561,,,781.9920050000001,,781.9920050000001,"['rank_7', 'rank_4', 'rank_1', 'rank_3', 'rank_2']"
leetcode_3193_maximum-strong-pair-xor-i,833.159602,825.3969799999999,855.6457760000001,895.141613,840.7876620000002,852.5578910000002,833.83061,887.8344860000001,849.7714909999999,,833.83061,"['rank_5', 'rank_3', 'rank_7', 'rank_4', 'rank_1', 'rank_6', 'rank_2']"
leetcode_3194_find-words-containing-character,781.010054,827.4874720000001,761.6437400000002,812.9838460000001,858.7073739999998,808.31943,863.3128979999998,933.5282729999999,845.6528189999999,845.742811,761.6437400000002,"['rank_1', 'rank_4', 'rank_2', 'rank_7', 'rank_8', 'rank_3', 'rank_5', 'rank_6']"
leetcode_3195_separate-black-and-white-balls,819.500598,842.24197,774.0645889999998,,797.9069980000002,742.9938250000001,881.9617669999998,748.504592,840.7743240000001,795.2807099999999,742.9938250000001,"['rank_4', 'rank_6', 'rank_1', 'rank_8', 'rank_3', 'rank_7', 'rank_5']"
leetcode_3197_maximum-strong-pair-xor-ii,1227.094993,1038.9769569999999,,,,,,,,,,[]
leetcode_3199_distribute-candies-among-children-i,841.0608639999999,849.911872,790.2090129999999,811.9973940000001,882.32682,794.449391,882.2345559999999,877.725594,839.0687020000001,816.147145,790.2090129999999,"['rank_1', 'rank_4', 'rank_2', 'rank_8', 'rank_7', 'rank_6', 'rank_5', 'rank_3']"
leetcode_3200_number-of-strings-which-can-be-rearranged-to-contain-substring,767.973397,819.6368569999997,872.5197420000001,775.8586139999999,804.1641780000002,791.213155,1251.6464970000002,873.153214,798.4227539999999,843.875994,775.8586139999999,"['rank_2', 'rank_4', 'rank_7', 'rank_3', 'rank_8', 'rank_1', 'rank_6', 'rank_5']"
leetcode_3201_distribute-candies-among-children-ii,848.2258849999998,803.4364,9236.964814,18388.819486,916.1014989999999,1068.331741,773.0335929999999,974.1729930000001,806.5269420000002,815.2547909999998,773.0335929999999,"['rank_5', 'rank_7', 'rank_8', 'rank_3', 'rank_6', 'rank_4', 'rank_1', 'rank_2']"
leetcode_3202_high-access-employees,774.3089769999999,851.5205670000001,824.7215829999999,773.082017,799.8823480000001,904.973872,815.8256809999999,921.8685849999999,806.211041,717.98875,717.98875,"['rank_8', 'rank_2', 'rank_3', 'rank_7', 'rank_5', 'rank_1', 'rank_4', 'rank_6']"
leetcode_3203_palindrome-rearrangement-queries,886.7719400000001,833.4623500000001,,,,,978.1400239999998,,812.4515649999998,,812.4515649999998,"['rank_7', 'rank_5']"
leetcode_3207_make-three-strings-equal,839.280848,866.8958839999999,855.4162769999998,796.339397,799.0915190000002,781.804206,803.8429990000001,758.944207,844.8004189999999,817.556289,758.944207,"['rank_6', 'rank_4', 'rank_2', 'rank_3', 'rank_5', 'rank_8', 'rank_7', 'rank_1']"
leetcode_3208_count-beautiful-substrings-ii,805.144875,825.5965310000001,,881.8636220000001,,1805.126092,908.3707129999999,,1943.965965,810.0001599999998,810.0001599999998,"['rank_8', 'rank_2', 'rank_5', 'rank_4', 'rank_7']"
leetcode_3209_minimum-number-of-coins-for-fruits,834.5529160000001,810.925078,847.3142700000003,,,853.3774500000002,,937.5465450000002,,859.380335,847.3142700000003,"['rank_1', 'rank_4', 'rank_8', 'rank_6']"
leetcode_3210_count-beautiful-substrings-i,751.989421,837.1885930000001,960.2668980000001,,,,,,,,960.2668980000001,['rank_1']
leetcode_3211_find-maximum-non-decreasing-array-length,757.376949,889.9199269999998,697.1883190000001,797.617062,800.980308,,828.6019560000001,877.105213,808.5085340000002,,697.1883190000001,"['rank_1', 'rank_2', 'rank_3', 'rank_7', 'rank_5', 'rank_6']"
leetcode_3212_count-the-number-of-good-partitions,731.397718,874.535395,784.2740499999999,806.1062519999999,763.632599,,835.5299920000001,,845.1333510000001,,763.632599,"['rank_3', 'rank_1', 'rank_2', 'rank_5', 'rank_7']"
leetcode_3213_count-subarrays-where-max-element-appears-at-least-k-times,775.954665,799.4742210000001,862.9839880000002,,811.5385640000001,851.6586239999999,,841.235967,,,811.5385640000001,"['rank_3', 'rank_6', 'rank_4', 'rank_1']"
leetcode_3214_maximize-area-of-square-hole-in-grid,899.4472049999999,781.6097280000001,896.9646940000001,786.7697919999998,855.5488720000002,792.1068170000001,857.305267,818.9473319999997,765.7337900000001,869.2306229999999,765.7337900000001,"['rank_7', 'rank_2', 'rank_4', 'rank_6', 'rank_3', 'rank_5', 'rank_8', 'rank_1']"
leetcode_3215_matrix-similarity-after-cyclic-shifts,807.4928259999999,864.4848440000001,814.742957,853.8126940000001,861.341226,858.9074299999999,835.448108,787.388225,801.6780279999999,880.157385,787.388225,"['rank_6', 'rank_7', 'rank_1', 'rank_5', 'rank_2', 'rank_4', 'rank_3', 'rank_8']"
leetcode_3218_find-number-of-coins-to-place-in-tree-nodes,893.5759489999999,791.3862260000001,812.284034,,746.571466,806.830557,925.8805610000001,934.369757,,,746.571466,"['rank_3', 'rank_4', 'rank_1', 'rank_5', 'rank_6']"
leetcode_3219_make-lexicographically-smallest-array-by-swapping-elements,796.614419,812.8317229999999,825.3910030000001,775.675923,871.772059,756.9167930000001,897.672828,,742.3304070000002,859.435056,742.3304070000002,"['rank_7', 'rank_4', 'rank_2', 'rank_1', 'rank_8', 'rank_3', 'rank_5']"
leetcode_3220_count-tested-devices-after-test-operations,765.2626749999998,873.6368050000003,,887.26271,838.5526190000002,,826.5312739999999,765.2246910000001,,729.6204280000001,729.6204280000001,"['rank_8', 'rank_6', 'rank_5', 'rank_3', 'rank_2']"
leetcode_3221_find-the-peaks,752.76367,798.3033989999999,853.1401470000001,749.9747460000001,764.0738060000001,793.7351720000001,789.6173469999999,820.0954489999999,774.938886,808.753505,749.9747460000001,"['rank_2', 'rank_3', 'rank_7', 'rank_5', 'rank_4', 'rank_8', 'rank_6', 'rank_1']"
leetcode_3223_count-complete-substrings,789.5721930000001,833.2982859999998,818.224131,832.5930770000001,,838.5950620000001,838.9242989999999,796.2848329999999,828.4756009999999,725.607791,725.607791,"['rank_8', 'rank_6', 'rank_1', 'rank_7', 'rank_2', 'rank_4', 'rank_5']"
leetcode_3224_count-the-number-of-infection-sequences,943.4793409999999,930.318675,3723.636824,1573.794227,,1542.223176,3826.9141809999996,1006.3231020000001,1021.540861,1033.6655459999997,1006.3231020000001,"['rank_6', 'rank_7', 'rank_8', 'rank_4', 'rank_2', 'rank_1', 'rank_5']"
leetcode_3225_length-of-longest-subarray-with-at-most-k-frequency,,,,,,,,,,,,[]
leetcode_3226_minimum-number-game,816.6507409999998,859.1727299999999,766.0099949999999,755.3950549999998,844.992258,865.02951,867.6077739999998,804.2738150000001,875.6596,809.251254,755.3950549999998,"['rank_2', 'rank_1', 'rank_6', 'rank_8', 'rank_3', 'rank_4', 'rank_5', 'rank_7']"
leetcode_3227_find-missing-and-repeated-values,832.228966,862.4073770000001,1005.4328119999999,800.3093380000001,,826.32528,869.5360580000001,901.2753510000002,824.1916060000001,848.5146230000001,800.3093380000001,"['rank_2', 'rank_7', 'rank_4', 'rank_8', 'rank_5', 'rank_6', 'rank_1']"
leetcode_3228_maximum-size-of-a-set-after-removals,914.360708,821.930158,868.971324,854.424088,1029.464196,893.6207329999997,892.7195540000001,909.661147,,820.226114,820.226114,"['rank_8', 'rank_2', 'rank_1', 'rank_5', 'rank_4', 'rank_6', 'rank_3']"
leetcode_3229_minimum-cost-to-make-array-equalindromic,894.452429,886.580731,805.122689,889.9902270000002,886.0089350000003,820.209804,,808.431681,883.525932,816.7058340000001,805.122689,"['rank_1', 'rank_6', 'rank_8', 'rank_4', 'rank_7', 'rank_3', 'rank_2']"
leetcode_3230_remove-adjacent-almost-equal-characters,853.3305289999998,896.3642900000001,878.9412249999999,,850.7199409999998,848.0411960000001,820.960718,883.7506669999998,880.5835199999998,735.346317,735.346317,"['rank_8', 'rank_5', 'rank_4', 'rank_3', 'rank_1', 'rank_7', 'rank_6']"
leetcode_3231_minimum-number-of-coins-to-be-added,941.357221,711.2527379999998,861.1914180000002,944.6250759999999,863.4579620000001,945.05384,922.7327029999999,924.556993,845.080421,874.119342,845.080421,"['rank_7', 'rank_1', 'rank_3', 'rank_8', 'rank_5', 'rank_6', 'rank_2', 'rank_4']"
leetcode_3233_maximize-the-number-of-partitions-after-operations,,888.1715120000002,878.194093,,908.4879950000001,,,,,,878.194093,"['rank_1', 'rank_3']"
leetcode_3234_double-modular-exponentiation,793.4285799999998,805.041698,767.5042780000001,889.5525950000001,911.3177140000001,919.436976,1003.405152,12674.146728,839.1486199999998,,767.5042780000001,"['rank_1', 'rank_7', 'rank_2', 'rank_3', 'rank_4', 'rank_5', 'rank_6']"
leetcode_3235_minimum-cost-to-convert-string-i,818.6747389999999,744.218533,776.9440900000002,816.3240569999999,856.167038,,,947.216867,865.2967550000001,698.6908530000001,698.6908530000001,"['rank_8', 'rank_1', 'rank_2', 'rank_3', 'rank_7', 'rank_6']"
leetcode_3236_smallest-missing-integer-greater-than-sequential-prefix-sum,769.2922310000001,854.080925,,841.9377109999999,,923.8741729999999,849.830616,,761.936989,,761.936989,"['rank_7', 'rank_2', 'rank_5', 'rank_4']"
leetcode_3238_minimum-cost-to-convert-string-ii,796.4490930000001,764.7180890000001,876.0611170000002,,,835.0514299999999,,,773.951563,,773.951563,"['rank_7', 'rank_4', 'rank_1']"
leetcode_3239_minimum-number-of-operations-to-make-x-and-y-equal,767.4748490000001,763.535457,963.9927689999998,833.011306,,845.397386,906.6083410000001,,858.93606,,833.011306,"['rank_2', 'rank_4', 'rank_7', 'rank_5', 'rank_1']"
leetcode_3240_maximum-number-that-sum-of-the-prices-is-less-than-or-equal-to-k,885.5435809999999,767.2038970000001,,,,,,,,,,[]
leetcode_3241_divide-array-into-arrays-with-max-difference,815.90066,797.2205620000001,781.816597,868.3356269999999,882.3950370000001,807.0329210000001,768.5108809999999,876.390753,788.785113,796.029239,768.5108809999999,"['rank_5', 'rank_1', 'rank_7', 'rank_8', 'rank_4', 'rank_2', 'rank_6', 'rank_3']"
leetcode_3242_count-elements-with-maximum-frequency,795.0883319999999,882.3044739999999,880.2374169999999,781.2816369999998,842.6595029999999,883.9131500000001,793.848973,895.6971970000001,837.7609729999999,859.317014,781.2816369999998,"['rank_2', 'rank_5', 'rank_7', 'rank_3', 'rank_8', 'rank_1', 'rank_4', 'rank_6']"
leetcode_3243_count-the-number-of-powerful-integers,840.34033,848.824676,,777.2141519999999,815.1444299999999,,854.397156,900.2524099999999,,,777.2141519999999,"['rank_2', 'rank_3', 'rank_5', 'rank_6']"
leetcode_3244_minimize-length-of-array-using-operations,863.895524,800.368034,851.817718,895.493602,724.7969970000001,810.2498340000001,843.8316299999999,804.4018399999999,995.8374549999999,794.074944,724.7969970000001,"['rank_3', 'rank_8', 'rank_6', 'rank_4', 'rank_5', 'rank_1', 'rank_2', 'rank_7']"
leetcode_3245_find-beautiful-indices-in-the-given-array-i,845.8292629999999,822.8052230000001,799.1412349999999,766.4987069999999,897.341298,788.046905,755.6894989999998,858.793092,855.633722,,755.6894989999998,"['rank_5', 'rank_2', 'rank_4', 'rank_1', 'rank_7', 'rank_6', 'rank_3']"
leetcode_3246_check-if-bitwise-or-has-trailing-zeros,860.3913739999999,796.987443,883.55619,818.777374,836.776559,845.5039879999999,818.275232,906.204115,819.165099,874.3634819999997,818.275232,"['rank_5', 'rank_2', 'rank_7', 'rank_3', 'rank_4', 'rank_8', 'rank_1', 'rank_6']"
leetcode_3248_count-the-number-of-incremovable-subarrays-ii,897.695305,845.0217620000001,,,820.5603040000001,,,,,,820.5603040000001,['rank_3']
leetcode_3250_maximum-square-area-by-removing-fences-from-a-field,970.612215,859.3986080000002,,,,1139.046066,,,,997.2788089999999,997.2788089999999,"['rank_8', 'rank_4']"
leetcode_3252_count-the-number-of-incremovable-subarrays-i,871.7739949999999,825.6596280000001,859.9872,,820.6821839999999,895.7593119999999,,812.431439,,,812.431439,"['rank_6', 'rank_3', 'rank_1', 'rank_4']"
leetcode_3262_find-polygon-with-the-largest-perimeter,861.141351,778.692115,813.1065330000001,781.5861559999998,,847.2812190000001,812.116843,,,669.9514710000001,669.9514710000001,"['rank_8', 'rank_2', 'rank_5', 'rank_1', 'rank_4']"
leetcode_3263_divide-an-array-into-subarrays-with-minimum-cost-i,814.9361840000001,818.7054430000001,844.1329739999998,843.872664,816.116432,832.352172,859.4534679999999,881.9245859999999,788.0277430000001,816.030806,788.0277430000001,"['rank_7', 'rank_8', 'rank_3', 'rank_4', 'rank_2', 'rank_1', 'rank_5', 'rank_6']"
leetcode_3264_maximum-points-after-enemy-battles,787.3705589999998,982.823509,,,901.2921390000001,,,,,753.7813950000001,753.7813950000001,"['rank_8', 'rank_3']"
leetcode_3265_maximum-good-subarray-sum,798.1912490000001,800.314964,832.353835,823.327852,,905.1884600000001,855.765706,872.42913,877.2249810000001,787.2199260000002,787.2199260000002,"['rank_8', 'rank_2', 'rank_1', 'rank_5', 'rank_6', 'rank_7', 'rank_4']"
leetcode_3266_find-longest-special-substring-that-occurs-thrice-ii,846.9463089999999,834.352714,817.267366,833.1516330000001,,752.817446,,,864.4077219999999,,752.817446,"['rank_4', 'rank_1', 'rank_2', 'rank_7']"
leetcode_3267_find-longest-special-substring-that-occurs-thrice-i,829.835105,895.5342909999999,769.2689690000001,763.1330720000001,,809.521481,781.632611,950.8881610000002,774.6640069999999,850.9824920000001,763.1330720000001,"['rank_2', 'rank_1', 'rank_7', 'rank_5', 'rank_4', 'rank_8', 'rank_6']"
leetcode_3269_number-of-subarrays-that-match-a-pattern-i,835.8743119999998,846.5293279999999,820.0609119999999,822.2396,837.5102119999998,921.909791,904.896769,847.575665,828.5353750000002,832.663313,820.0609119999999,"['rank_1', 'rank_2', 'rank_7', 'rank_8', 'rank_3', 'rank_6', 'rank_5', 'rank_4']"
leetcode_3270_minimum-moves-to-capture-the-queen,837.276926,790.6632149999999,782.0307700000001,810.597212,847.329661,,850.1727450000001,912.1042259999999,,806.812512,782.0307700000001,"['rank_1', 'rank_8', 'rank_2', 'rank_3', 'rank_5', 'rank_6']"
leetcode_3271_count-the-number-of-houses-at-a-certain-distance-i,960.1367200000001,955.421858,841.824017,,1239.6350419999999,,871.288678,,,,841.824017,"['rank_1', 'rank_5', 'rank_3']"
leetcode_3275_minimum-number-of-pushes-to-type-word-i,844.2681810000003,769.051639,778.031126,769.941052,855.8077200000001,872.4601299999999,784.843306,,929.052111,816.3908290000002,769.941052,"['rank_2', 'rank_1', 'rank_5', 'rank_8', 'rank_3', 'rank_4', 'rank_7']"
leetcode_3276_minimum-number-of-pushes-to-type-word-ii,810.3560510000002,755.0372810000001,780.5138679999999,781.125149,881.7221,854.329497,824.106725,852.3565820000001,888.5997900000001,934.6088639999999,780.5138679999999,"['rank_1', 'rank_2', 'rank_5', 'rank_6', 'rank_4', 'rank_3', 'rank_7', 'rank_8']"
leetcode_3277_find-the-number-of-ways-to-place-people-ii,861.306104,741.6165120000001,,806.0666749999999,,,870.0447590000001,777.1269639999998,,737.1383780000001,737.1383780000001,"['rank_8', 'rank_6', 'rank_2', 'rank_5']"
leetcode_3278_find-the-number-of-ways-to-place-people-i,823.469032,793.53951,871.687578,799.863987,,749.4162779999999,863.1999479999998,,839.746465,820.9115310000002,749.4162779999999,"['rank_4', 'rank_2', 'rank_8', 'rank_7', 'rank_5', 'rank_1']"
leetcode_3279_alice-and-bob-playing-flower-game,908.6226760000001,807.246365,798.5928580000002,732.8748030000002,,846.074802,,934.3414199999999,793.802435,,732.8748030000002,"['rank_2', 'rank_7', 'rank_1', 'rank_4', 'rank_6']"
leetcode_3289_earliest-second-to-mark-indices-ii,,820.3441459999998,,,,,,,,,,[]
leetcode_3291_find-if-array-can-be-sorted,888.941495,812.8995109999998,901.843193,,800.7067839999999,936.1946109999999,,828.701546,,663.34371,663.34371,"['rank_8', 'rank_3', 'rank_6', 'rank_1', 'rank_4']"
leetcode_3292_earliest-second-to-mark-indices-i,,800.745747,,,,,,,,,,[]
leetcode_3296_minimum-time-to-revert-word-to-initial-state-ii,786.135041,949.8702129999999,892.0211070000001,840.639677,856.2518370000001,867.3195900000001,,885.1146019999999,,,840.639677,"['rank_2', 'rank_3', 'rank_4', 'rank_6', 'rank_1']"
leetcode_3297_minimum-time-to-revert-word-to-initial-state-i,901.9101889999998,840.097202,731.0325120000001,,,796.7473610000002,,,862.176786,,731.0325120000001,"['rank_1', 'rank_4', 'rank_7']"
leetcode_3298_maximize-consecutive-elements-in-an-array-after-modification,824.785911,801.7270820000002,817.7826949999999,773.706619,,862.251886,811.1339459999999,831.962865,856.0158850000001,,773.706619,"['rank_2', 'rank_5', 'rank_1', 'rank_6', 'rank_7', 'rank_4']"
leetcode_3303_find-beautiful-indices-in-the-given-array-ii,883.717328,829.0503640000002,810.412191,802.72359,917.72118,864.693744,847.550817,838.201028,825.5581189999998,821.976164,802.72359,"['rank_2', 'rank_1', 'rank_8', 'rank_7', 'rank_6', 'rank_5', 'rank_4', 'rank_3']"
leetcode_3305_count-prefix-and-suffix-pairs-ii,748.101434,786.4009039999999,844.006672,,848.3344639999999,819.779596,,893.8952869999999,794.9470110000001,,794.9470110000001,"['rank_7', 'rank_4', 'rank_1', 'rank_3', 'rank_6']"
leetcode_3306_mark-elements-on-array-by-performing-queries,768.1001840000001,929.0329540000001,835.9101209999999,877.3997439999998,810.080417,916.1226599999999,817.4605700000002,828.6327299999999,835.717438,804.877407,804.877407,"['rank_8', 'rank_3', 'rank_5', 'rank_6', 'rank_7', 'rank_1', 'rank_2', 'rank_4']"
leetcode_3308_apply-operations-to-make-string-empty,887.587517,883.3899180000001,791.6648449999998,861.6568999999998,944.873977,875.729412,833.871735,901.904655,761.407155,722.0210249999999,722.0210249999999,"['rank_8', 'rank_7', 'rank_1', 'rank_5', 'rank_2', 'rank_4', 'rank_6', 'rank_3']"
leetcode_3309_count-prefix-and-suffix-pairs-i,880.0787600000001,734.000051,768.8690580000001,795.4893349999999,886.7501180000002,805.5461139999999,799.2859109999998,780.707778,814.512122,,768.8690580000001,"['rank_1', 'rank_6', 'rank_2', 'rank_5', 'rank_4', 'rank_7', 'rank_3']"
leetcode_3310_count-the-number-of-houses-at-a-certain-distance-ii,850.194912,824.5118709999999,821.8239060000002,781.509433,797.6707399999999,791.5492780000001,,,,,781.509433,"['rank_2', 'rank_4', 'rank_3', 'rank_1']"
leetcode_3311_ant-on-the-boundary,824.57022,852.201788,774.6352439999998,830.2944479999999,796.0918790000001,802.8307560000001,779.520966,804.920669,789.8279070000001,,774.6352439999998,"['rank_1', 'rank_5', 'rank_7', 'rank_3', 'rank_4', 'rank_6', 'rank_2']"
leetcode_3312_number-of-changing-keys,835.6968639999999,860.71294,921.0096359999999,868.7671840000002,932.2511539999999,872.446949,859.9549840000002,833.2174030000001,793.5266449999999,820.506,793.5266449999999,"['rank_7', 'rank_8', 'rank_6', 'rank_5', 'rank_2', 'rank_4', 'rank_1', 'rank_3']"
leetcode_3313_maximum-strength-of-k-disjoint-subarrays,841.4225200000001,895.6633280000001,844.5840989999997,,799.8567119999999,,872.3902020000003,,,,799.8567119999999,"['rank_3', 'rank_1', 'rank_5']"
leetcode_3314_most-frequent-prime,790.9299449999999,791.0198330000001,2790.5819780000006,810.3792169999998,1979.9111169999996,915.153376,1972.6929609999995,1949.612241,2822.8543389999995,844.27303,810.3792169999998,"['rank_2', 'rank_8', 'rank_4', 'rank_6', 'rank_5', 'rank_3', 'rank_1', 'rank_7']"
leetcode_3316_find-the-sum-of-subsequence-powers,1433.4108589999998,921.0456600000001,985.2141329999998,1586.17214,,,,,,,985.2141329999998,"['rank_1', 'rank_2']"
leetcode_3317_maximum-palindromes-after-operations,823.1266239999999,711.942753,841.9911950000001,,813.4940469999999,874.452708,,,735.985538,,735.985538,"['rank_7', 'rank_3', 'rank_1', 'rank_4']"
leetcode_3318_maximum-number-of-operations-with-the-same-score-ii,784.9545640000001,796.083811,941.07064,,780.454315,833.8728839999999,,893.1279499999999,892.341761,864.331678,780.454315,"['rank_3', 'rank_4', 'rank_8', 'rank_7', 'rank_6', 'rank_1']"
leetcode_3320_maximum-number-of-operations-with-the-same-score-i,764.0187229999999,813.8412229999999,964.939926,803.960571,825.671367,910.5605150000002,903.34836,927.725728,805.7605810000002,740.0943179999998,740.0943179999998,"['rank_8', 'rank_2', 'rank_7', 'rank_3', 'rank_5', 'rank_4', 'rank_6', 'rank_1']"
leetcode_3321_type-of-triangle,933.8204749999999,737.5393730000002,916.0591489999999,788.562034,909.9986589999999,815.792119,865.123655,777.788554,769.1860889999998,734.7042170000002,734.7042170000002,"['rank_8', 'rank_7', 'rank_6', 'rank_2', 'rank_4', 'rank_5', 'rank_3', 'rank_1']"
leetcode_3324_split-the-array,953.465751,740.164713,710.3792039999998,875.0825459999999,789.3063550000002,872.9711070000001,810.157327,794.8889439999999,853.2528980000002,729.8590839999998,710.3792039999998,"['rank_1', 'rank_8', 'rank_3', 'rank_6', 'rank_5', 'rank_7', 'rank_4', 'rank_2']"
leetcode_3325_find-the-largest-area-of-square-inside-two-rectangles,858.029563,809.3203570000001,857.4137509999998,969.6884379999999,890.552749,791.5561130000001,754.7563409999999,,,,754.7563409999999,"['rank_5', 'rank_4', 'rank_1', 'rank_3', 'rank_2']"
leetcode_3326_count-pairs-of-connectable-servers-in-a-weighted-tree-network,906.156451,775.3147929999998,,,,,,,,,,[]
leetcode_3327_minimum-moves-to-pick-k-ones,,812.0528630000001,,817.657579,,,,,,,817.657579,['rank_2']
leetcode_3328_apply-operations-to-make-sum-of-array-greater-than-or-equal-to-k,839.7243550000001,904.432468,812.0547900000001,,,,,,,,812.0547900000001,['rank_1']
leetcode_3330_modify-the-matrix,833.4439800000001,735.1383990000002,775.805415,812.0725150000001,,865.739974,911.588219,789.695944,951.7775079999998,803.483694,775.805415,"['rank_1', 'rank_6', 'rank_8', 'rank_2', 'rank_4', 'rank_5', 'rank_7']"
leetcode_3331_minimum-operations-to-exceed-threshold-value-i,729.735101,778.6095559999999,763.1027879999999,751.9311160000001,789.4774520000001,782.928597,806.307988,783.8790850000001,719.1584440000001,814.0303479999999,719.1584440000001,"['rank_7', 'rank_2', 'rank_1', 'rank_4', 'rank_6', 'rank_3', 'rank_5', 'rank_8']"
leetcode_3334_apple-redistribution-into-boxes,848.7022959999999,914.6058989999999,806.419439,782.811897,799.337011,885.3057970000001,850.722011,785.178235,846.555945,658.8494070000002,658.8494070000002,"['rank_8', 'rank_2', 'rank_6', 'rank_3', 'rank_1', 'rank_7', 'rank_5', 'rank_4']"
leetcode_3335_minimum-operations-to-write-the-letter-y-on-a-grid,908.1359420000002,859.9622120000002,812.3298709999999,,798.9920219999999,867.3652129999998,916.2524460000001,824.9446280000001,836.1789809999999,810.1489229999999,798.9920219999999,"['rank_3', 'rank_8', 'rank_1', 'rank_6', 'rank_7', 'rank_4', 'rank_5']"
leetcode_3336_water-bottles-ii,917.7500380000002,819.2967930000001,907.9223720000001,,849.297555,792.547917,,768.3331330000001,860.399943,796.983568,768.3331330000001,"['rank_6', 'rank_4', 'rank_8', 'rank_3', 'rank_7', 'rank_1']"
